station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, 2.1, 0.0, None, None, 354.0, None, None, 2016-06-24 23:00:00, None
None, None, None, None, None, 2.7, 1.0, None, None, 354.0, None, None, 2016-06-25 00:00:00, None
None, None, None, None, None, 2.3, 1.0, None, None, 354.0, None, None, 2016-06-25 01:00:00, None
None, None, None, None, None, 2.3, 1.0, None, None, 354.0, None, None, 2016-06-25 02:00:00, None
None, None, None, None, None, 2.3, 0.0, None, None, 354.0, None, None, 2016-06-25 03:00:00, None
None, None, None, None, None, 2.1, 1.0, None, None, 354.0, None, None, 2016-06-25 04:00:00, None
None, None, None, None, None, 2.1, 1.0, None, None, 354.0, None, None, 2016-06-25 05:00:00, None
None, None, None, None, None, 2.2, 1.0, None, None, 354.0, None, None, 2016-06-25 06:00:00, None
None, None, None, None, None, 2.2, 0.0, None, None, 354.0, None, None, 2016-06-25 07:00:00, None
None, None, None, None, None, 2.2, 0.0, None, None, 354.0, None, None, 2016-06-25 08:00:00, None
None, None, None, None, None, 2.2, 0.0, None, None, 354.0, None, None, 2016-06-25 09:00:00, None
None, None, None, None, None, 2.2, 0.0, None, None, 354.0, None, None, 2016-06-25 10:00:00, None
None, None, None, None, None, 2.3, 0.0, None, None, 354.0, None, None, 2016-06-25 11:00:00, None
None, None, None, None, None, 2.3, 0.0, None, None, 354.0, None, None, 2016-06-25 12:00:00, None
None, None, None, None, None, 2.4, 0.0, None, None, 354.0, None, None, 2016-06-25 13:00:00, None
None, None, None, None, None, 2.8, 0.0, None, None, 354.0, None, None, 2016-06-25 14:00:00, None
None, None, None, None, None, 3.3, 0.0, None, None, 354.0, None, None, 2016-06-25 15:00:00, None
None, None, None, None, None, 4.1, 1.0, None, None, 354.0, None, None, 2016-06-25 16:00:00, None
None, None, None, None, None, 4.0, 0.0, None, None, 354.0, None, None, 2016-06-25 17:00:00, None
None, None, None, None, None, 4.9, 0.0, None, None, 354.0, None, None, 2016-06-25 18:00:00, None
None, None, None, None, None, 5.7, 0.0, None, None, 353.0, None, None, 2016-06-25 19:00:00, None
None, None, None, None, None, 6.6, 0.0, None, None, 353.0, 0.0, None, 2016-06-25 20:00:00, None
None, None, None, None, None, 7.6, 1.0, None, None, 353.0, 0.0, None, 2016-06-25 21:00:00, None
None, None, None, None, None, 8.0, 1.0, None, None, 353.0, 0.0, None, 2016-06-25 22:00:00, None
None, None, None, None, None, 9.1, 1.0, None, None, 353.0, 0.0, None, 2016-06-25 23:00:00, None
None, None, None, None, None, 10.8, 0.0, None, None, 353.0, 1.0, None, 2016-06-26 00:00:00, None
None, None, None, None, None, 10.4, 0.0, None, None, 352.0, 1.0, None, 2016-06-26 01:00:00, None
None, None, None, None, None, 9.6, None, None, None, 352.0, 1.0, None, 2016-06-26 02:00:00, None
None, None, None, None, None, 7.9, 0.0, None, None, 353.0, 0.0, None, 2016-06-26 03:00:00, None
None, None, None, None, None, 6.9, 0.0, None, None, 353.0, 0.0, None, 2016-06-26 04:00:00, None
None, None, None, None, None, 4.7, 0.0, None, None, 353.0, None, None, 2016-06-26 05:00:00, None
None, None, None, None, None, 4.1, 0.0, None, None, 354.0, None, None, 2016-06-26 06:00:00, None
None, None, None, None, None, 4.1, 0.0, None, None, 354.0, None, None, 2016-06-26 07:00:00, None
None, None, None, None, None, 3.7, 0.0, None, None, 354.0, None, None, 2016-06-26 08:00:00, None
None, None, None, None, None, 3.6, 0.0, None, None, 354.0, None, None, 2016-06-26 09:00:00, None
None, None, None, None, None, 2.6, 0.0, None, None, 354.0, None, None, 2016-06-26 10:00:00, None
None, None, None, None, None, 3.4, 0.0, None, None, 354.0, None, None, 2016-06-26 11:00:00, None
None, None, None, None, None, 3.1, 0.0, None, None, 354.0, None, None, 2016-06-26 12:00:00, None
None, None, None, None, None, 3.8, 0.0, None, None, 354.0, None, None, 2016-06-26 13:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 354.0, None, None, 2016-06-26 14:00:00, None
None, None, None, None, None, 8.0, 0.0, None, None, 354.0, None, None, 2016-06-26 15:00:00, None
None, 0.0, None, None, None, 10.9, None, None, None, 353.0, 0.0, None, 2016-06-26 16:00:00, None
None, None, None, None, None, 12.2, None, None, None, 352.0, 1.0, None, 2016-06-26 17:00:00, None
None, None, None, None, None, 13.6, None, None, None, 352.0, 2.0, None, 2016-06-26 18:00:00, None
None, None, None, None, None, 13.2, 0.0, None, None, 352.0, 3.0, None, 2016-06-26 19:00:00, None
None, None, None, None, None, 16.2, 0.0, None, None, 352.0, 3.0, None, 2016-06-26 20:00:00, None
None, None, None, None, None, 15.6, None, None, None, 351.0, 3.0, None, 2016-06-26 21:00:00, None
None, None, None, None, None, 15.3, 0.0, None, None, 352.0, 3.0, None, 2016-06-26 22:00:00, None
None, None, None, None, None, 17.7, 0.0, None, None, 352.0, 2.0, None, 2016-06-26 23:00:00, None
None, None, None, None, None, 15.2, 0.0, None, None, 351.0, 3.0, None, 2016-06-27 00:00:00, None
None, None, None, None, None, 15.4, 0.0, None, None, 352.0, 2.0, None, 2016-06-27 01:00:00, None
None, None, None, None, None, 14.1, None, None, None, 351.0, 3.0, None, 2016-06-27 02:00:00, None
None, None, None, None, None, 14.1, 0.0, None, None, 352.0, 2.0, None, 2016-06-27 03:00:00, None
None, None, None, None, None, 14.1, 0.0, None, None, 352.0, 2.0, None, 2016-06-27 04:00:00, None
None, None, None, None, None, 12.7, None, None, None, 352.0, 2.0, None, 2016-06-27 05:00:00, None
None, None, None, None, None, 12.0, 0.0, None, None, 352.0, 1.0, None, 2016-06-27 06:00:00, None
None, None, None, None, None, 10.9, 0.0, None, None, 352.0, 1.0, None, 2016-06-27 07:00:00, None
None, None, None, None, None, 10.3, 0.0, None, None, 352.0, 1.0, None, 2016-06-27 08:00:00, None
None, None, None, None, None, 9.4, 0.0, None, None, 352.0, 1.0, None, 2016-06-27 09:00:00, None
None, None, None, None, None, 9.1, None, None, None, 353.0, 0.0, None, 2016-06-27 10:00:00, None
None, None, None, None, None, 9.0, 0.0, None, None, 353.0, 0.0, None, 2016-06-27 11:00:00, None
None, None, None, None, None, 8.8, 0.0, None, None, 353.0, 0.0, None, 2016-06-27 12:00:00, None
None, None, None, None, None, 9.0, 0.0, None, None, 353.0, 0.0, None, 2016-06-27 13:00:00, None
None, None, None, None, None, 11.7, None, None, None, 353.0, 0.0, None, 2016-06-27 14:00:00, None
None, None, None, None, None, 13.4, 0.0, None, None, 352.0, 1.0, None, 2016-06-27 15:00:00, None
None, 3.0, None, None, None, 16.2, None, None, None, 351.0, 3.0, None, 2016-06-27 16:00:00, None
None, None, None, None, None, 17.3, 0.0, None, None, 351.0, 3.0, None, 2016-06-27 17:00:00, None
None, None, None, None, None, 18.7, 0.0, None, None, 351.0, 3.0, None, 2016-06-27 18:00:00, None
None, None, None, None, None, 18.7, 0.0, None, None, 351.0, 4.0, None, 2016-06-27 19:00:00, None
None, None, None, None, None, 19.3, 0.0, None, None, 351.0, 4.0, None, 2016-06-27 20:00:00, None
None, None, None, None, None, 19.4, 0.0, None, None, 350.0, 4.0, None, 2016-06-27 21:00:00, None
None, None, None, None, None, 21.2, 1.0, None, None, 351.0, 4.0, None, 2016-06-27 22:00:00, None
None, None, None, None, None, 21.0, 0.0, None, None, 351.0, 4.0, None, 2016-06-27 23:00:00, None
None, None, None, None, None, 19.3, 0.0, None, None, 350.0, 4.0, None, 2016-06-28 00:00:00, None
None, None, None, None, None, 21.2, 0.0, None, None, 350.0, 4.0, None, 2016-06-28 01:00:00, None
None, None, None, None, None, 18.4, None, None, None, 350.0, 4.0, None, 2016-06-28 02:00:00, None
None, None, None, None, None, 16.2, None, None, None, 351.0, 4.0, None, 2016-06-28 03:00:00, None
None, None, None, None, None, 13.2, None, None, None, 351.0, 3.0, None, 2016-06-28 04:00:00, None
None, None, None, None, None, 10.8, 0.0, None, None, 352.0, 3.0, None, 2016-06-28 05:00:00, None
None, None, None, None, None, 10.6, 0.0, None, None, 352.0, 2.0, None, 2016-06-28 06:00:00, None
None, None, None, None, None, 10.2, 0.0, None, None, 352.0, 1.0, None, 2016-06-28 07:00:00, None
None, None, None, None, None, 9.5, 1.0, None, None, 352.0, 1.0, None, 2016-06-28 08:00:00, None
None, None, None, None, None, 10.0, 0.0, None, None, 352.0, 1.0, None, 2016-06-28 09:00:00, None
None, None, None, None, None, 10.0, 0.0, None, None, 352.0, 1.0, None, 2016-06-28 10:00:00, None
None, None, None, None, None, 9.4, 0.0, None, None, 352.0, 1.0, None, 2016-06-28 11:00:00, None
None, None, None, None, None, 11.1, 0.0, None, None, 352.0, 0.0, None, 2016-06-28 12:00:00, None
None, None, None, None, None, 11.3, None, None, None, 352.0, 0.0, None, 2016-06-28 13:00:00, None
None, None, None, None, None, 11.8, 0.0, None, None, 352.0, 0.0, None, 2016-06-28 14:00:00, None
None, None, None, None, None, 12.5, 0.0, None, None, 352.0, 1.0, None, 2016-06-28 15:00:00, None
None, 2.0, None, None, None, 16.4, None, None, None, 351.0, 2.0, None, 2016-06-28 16:00:00, None
None, None, None, None, None, 16.3, None, None, None, 351.0, 3.0, None, 2016-06-28 17:00:00, None
None, None, None, None, None, 16.9, 0.0, None, None, 351.0, 4.0, None, 2016-06-28 18:00:00, None
None, None, None, None, None, 16.4, 1.0, None, None, 351.0, 4.0, None, 2016-06-28 19:00:00, None
None, None, None, None, None, 18.4, 0.0, None, None, 351.0, 4.0, None, 2016-06-28 20:00:00, None
None, None, None, None, None, 19.7, 1.0, None, None, 351.0, 4.0, None, 2016-06-28 21:00:00, None
None, None, None, None, None, 18.8, 0.0, None, None, 350.0, 4.0, None, 2016-06-28 22:00:00, None
None, None, None, None, None, 19.9, 1.0, None, None, 351.0, 4.0, None, 2016-06-28 23:00:00, None
None, None, None, None, None, 21.9, None, None, None, 350.0, 4.0, None, 2016-06-29 00:00:00, None
None, None, None, None, None, 18.9, 0.0, None, None, 350.0, 4.0, None, 2016-06-29 01:00:00, None
None, None, None, None, None, 20.3, None, None, None, 351.0, 4.0, None, 2016-06-29 02:00:00, None
None, None, None, None, None, 16.9, 0.0, None, None, 350.0, 4.0, None, 2016-06-29 03:00:00, None
None, None, None, None, None, 14.8, 0.0, None, None, 351.0, 4.0, None, 2016-06-29 04:00:00, None
None, None, None, None, None, 13.0, 0.0, None, None, 351.0, 3.0, None, 2016-06-29 05:00:00, None
None, None, None, None, None, 12.1, 0.0, None, None, 351.0, 3.0, None, 2016-06-29 06:00:00, None
None, None, None, None, None, 11.6, 0.0, None, None, 352.0, 2.0, None, 2016-06-29 07:00:00, None
None, None, None, None, None, 10.9, 0.0, None, None, 352.0, 2.0, None, 2016-06-29 08:00:00, None
None, None, None, None, None, 10.3, 0.0, None, None, 352.0, 2.0, None, 2016-06-29 09:00:00, None
None, None, None, None, None, 9.6, 0.0, None, None, 352.0, 1.0, None, 2016-06-29 10:00:00, None
None, None, None, None, None, 9.3, 0.0, None, None, 352.0, 1.0, None, 2016-06-29 11:00:00, None
None, None, None, None, None, 8.8, 0.0, None, None, 352.0, 1.0, None, 2016-06-29 12:00:00, None
None, None, None, None, None, 8.5, 0.0, None, None, 352.0, 1.0, None, 2016-06-29 13:00:00, None
None, None, None, None, None, 8.7, 0.0, None, None, 352.0, 1.0, None, 2016-06-29 14:00:00, None
None, None, None, None, None, 10.0, 0.0, None, None, 352.0, 1.0, None, 2016-06-29 15:00:00, None
None, 2.0, None, None, None, 13.3, None, None, None, 351.0, 2.0, None, 2016-06-29 16:00:00, None
None, None, None, None, None, 15.5, 0.0, None, None, 351.0, 3.0, None, 2016-06-29 17:00:00, None
None, None, None, None, None, 17.2, 1.0, None, None, 351.0, 3.0, None, 2016-06-29 18:00:00, None
None, None, None, None, None, 19.2, 0.0, None, None, 351.0, 4.0, None, 2016-06-29 19:00:00, None
None, None, None, None, None, 19.8, 0.0, None, None, 350.0, 5.0, None, 2016-06-29 20:00:00, None
None, None, None, None, None, 21.3, 0.0, None, None, 350.0, 5.0, None, 2016-06-29 21:00:00, None
None, None, None, None, None, 21.6, 0.0, None, None, 350.0, 4.0, None, 2016-06-29 22:00:00, None
None, None, None, None, None, 19.9, 0.0, None, None, 350.0, 4.0, None, 2016-06-29 23:00:00, None
None, None, None, None, None, 18.1, 0.0, None, None, 350.0, 4.0, None, 2016-06-30 00:00:00, None
None, None, None, None, None, 17.2, 0.0, None, None, 350.0, 4.0, None, 2016-06-30 01:00:00, None
None, None, None, None, None, 16.2, 0.0, None, None, 351.0, 4.0, None, 2016-06-30 02:00:00, None
None, None, None, None, None, 15.1, 0.0, None, None, 351.0, 3.0, None, 2016-06-30 03:00:00, None
None, None, None, None, None, 12.9, 0.0, None, None, 351.0, 3.0, None, 2016-06-30 04:00:00, None
None, None, None, None, None, 10.6, 0.0, None, None, 351.0, 2.0, None, 2016-06-30 05:00:00, None
None, None, None, None, None, 9.8, 0.0, None, None, 352.0, 1.0, None, 2016-06-30 06:00:00, None
None, None, None, None, None, 9.5, 0.0, None, None, 352.0, 1.0, None, 2016-06-30 07:00:00, None
None, None, None, None, None, 8.5, 0.0, None, None, 352.0, 1.0, None, 2016-06-30 08:00:00, None
None, None, None, None, None, 7.5, 0.0, None, None, 352.0, 0.0, None, 2016-06-30 09:00:00, None
None, None, None, None, None, 7.2, 0.0, None, None, 352.0, 0.0, None, 2016-06-30 10:00:00, None
None, None, None, None, None, 6.4, 0.0, None, None, 352.0, 0.0, None, 2016-06-30 11:00:00, None
None, None, None, None, None, 6.9, 1.0, None, None, 353.0, 0.0, None, 2016-06-30 12:00:00, None
None, None, None, None, None, 7.0, 0.0, None, None, 353.0, 0.0, None, 2016-06-30 13:00:00, None
None, None, None, None, None, 7.9, 0.0, None, None, 352.0, 0.0, None, 2016-06-30 14:00:00, None
None, None, None, None, None, 8.6, 0.0, None, None, 352.0, 0.0, None, 2016-06-30 15:00:00, None
None, 1.0, None, None, None, 10.9, 0.0, None, None, 352.0, 1.0, None, 2016-06-30 16:00:00, None
None, None, None, None, None, 12.5, 0.0, None, None, 352.0, 1.0, None, 2016-06-30 17:00:00, None
None, None, None, None, None, 13.5, 0.0, None, None, 352.0, 2.0, None, 2016-06-30 18:00:00, None
None, None, None, None, None, 14.1, 1.0, None, None, 351.0, 3.0, None, 2016-06-30 19:00:00, None
None, None, None, None, None, 16.3, 1.0, None, None, 351.0, 3.0, None, 2016-06-30 20:00:00, None
None, None, None, None, None, 16.3, 0.0, None, None, 351.0, 3.0, None, 2016-06-30 21:00:00, None
None, None, None, None, None, 17.4, 0.0, None, None, 350.0, 3.0, None, 2016-06-30 22:00:00, None
None, None, None, None, None, 17.7, 0.0, None, None, 350.0, 3.0, None, 2016-06-30 23:00:00, None
None, None, None, None, None, 16.1, 0.0, None, None, 350.0, 3.0, None, 2016-07-01 00:00:00, None
None, None, None, None, None, 14.2, 0.0, None, None, 351.0, 3.0, None, 2016-07-01 01:00:00, None
None, None, None, None, None, 13.8, 0.0, None, None, 351.0, 2.0, None, 2016-07-01 02:00:00, None
None, None, None, None, None, 12.2, 0.0, None, None, 351.0, 2.0, None, 2016-07-01 03:00:00, None
None, None, None, None, None, 9.8, 0.0, None, None, 351.0, 1.0, None, 2016-07-01 04:00:00, None
None, None, None, None, None, 8.4, 0.0, None, None, 352.0, 1.0, None, 2016-07-01 05:00:00, None
None, None, None, None, None, 7.6, 0.0, None, None, 352.0, 0.0, None, 2016-07-01 06:00:00, None
None, None, None, None, None, 6.9, 0.0, None, None, 352.0, 0.0, None, 2016-07-01 07:00:00, None
None, None, None, None, None, 6.8, 0.0, None, None, 352.0, 0.0, None, 2016-07-01 08:00:00, None
None, None, None, None, None, 6.7, 0.0, None, None, 352.0, None, None, 2016-07-01 09:00:00, None
None, None, None, None, None, 6.6, 0.0, None, None, 352.0, None, None, 2016-07-01 10:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 352.0, None, None, 2016-07-01 11:00:00, None
None, None, None, None, None, 5.7, 0.0, None, None, 353.0, None, None, 2016-07-01 12:00:00, None
None, None, None, None, None, 5.3, 0.0, None, None, 353.0, None, None, 2016-07-01 13:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 353.0, None, None, 2016-07-01 14:00:00, None
None, None, None, None, None, 7.0, 1.0, None, None, 353.0, None, None, 2016-07-01 15:00:00, None
None, None, None, None, None, 8.4, 0.0, None, None, 352.0, None, None, 2016-07-01 16:00:00, None
None, None, None, None, None, 10.3, 0.0, None, None, 352.0, 0.0, None, 2016-07-01 17:00:00, None
None, None, None, None, None, 11.4, 0.0, None, None, 352.0, 0.0, None, 2016-07-01 18:00:00, None
None, None, None, None, None, 12.1, 0.0, None, None, 352.0, 1.0, None, 2016-07-01 19:00:00, None
None, None, None, None, None, 9.1, 1.0, None, None, 352.0, 1.0, None, 2016-07-01 20:00:00, None
None, None, None, None, None, 12.4, 0.0, None, None, 352.0, 1.0, None, 2016-07-01 21:00:00, None
None, None, None, None, None, 13.4, 1.0, None, None, 351.0, 2.0, None, 2016-07-01 22:00:00, None
None, None, None, None, None, 12.6, 1.0, None, None, 351.0, 2.0, None, 2016-07-01 23:00:00, None
None, None, None, None, None, 13.8, 0.0, None, None, 352.0, 1.0, None, 2016-07-02 00:00:00, None
None, None, None, None, None, 12.0, 1.0, None, None, 351.0, 2.0, None, 2016-07-02 01:00:00, None
None, None, None, None, None, 10.7, 0.0, None, None, 352.0, 1.0, None, 2016-07-02 02:00:00, None
None, None, None, None, None, 10.2, 0.0, None, None, 352.0, 1.0, None, 2016-07-02 03:00:00, None
None, None, None, None, None, 9.4, 0.0, None, None, 352.0, 1.0, None, 2016-07-02 04:00:00, None
None, None, None, None, None, 8.9, 0.0, None, None, 352.0, 0.0, None, 2016-07-02 05:00:00, None
None, None, None, None, None, 8.3, 0.0, None, None, 352.0, 0.0, None, 2016-07-02 06:00:00, None
None, None, None, None, None, 8.0, 0.0, None, None, 352.0, 0.0, None, 2016-07-02 07:00:00, None
None, None, None, None, None, 6.9, 0.0, None, None, 352.0, 0.0, None, 2016-07-02 08:00:00, None
None, None, None, None, None, 6.7, 0.0, None, None, 353.0, None, None, 2016-07-02 09:00:00, None
None, None, None, None, None, 6.4, 0.0, None, None, 353.0, None, None, 2016-07-02 10:00:00, None
None, None, None, None, None, 6.2, 1.0, None, None, 353.0, None, None, 2016-07-02 11:00:00, None
None, None, None, None, None, 6.1, 0.0, None, None, 353.0, None, None, 2016-07-02 12:00:00, None
None, None, None, None, None, 6.8, 1.0, None, None, 353.0, None, None, 2016-07-02 13:00:00, None
None, None, None, None, None, 7.6, 1.0, None, None, 353.0, None, None, 2016-07-02 14:00:00, None
None, None, None, None, None, 8.5, 1.0, None, None, 353.0, None, None, 2016-07-02 15:00:00, None
None, 0.0, None, None, None, 8.2, 1.0, None, None, 352.0, 0.0, None, 2016-07-02 16:00:00, None
None, None, None, None, None, 10.3, 1.0, None, None, 352.0, 0.0, None, 2016-07-02 17:00:00, None
None, None, None, None, None, 10.9, 0.0, None, None, 352.0, 0.0, None, 2016-07-02 18:00:00, None
None, None, None, None, None, 14.1, 1.0, None, None, 352.0, 1.0, None, 2016-07-02 19:00:00, None
None, None, None, None, None, 15.8, 0.0, None, None, 351.0, 3.0, None, 2016-07-02 20:00:00, None
None, None, None, None, None, 16.7, 0.0, None, None, 351.0, 3.0, None, 2016-07-02 21:00:00, None
None, None, None, None, None, 18.0, 0.0, None, None, 351.0, 3.0, None, 2016-07-02 22:00:00, None
None, None, None, None, None, 18.2, 0.0, None, None, 351.0, 2.0, None, 2016-07-02 23:00:00, None
